84. Largest Rectangle in Histogram 46.1% Hard
2663. Lexicographically Smallest Beautiful String 38.1% Hard
17. Letter Combinations of a Phone Number 62.5% Med.
54. Spiral Matrix 52.2% Med.
146. LRU Cache 43.9% Med.
179. Largest Number 40.5% Med.
242. Valid Anagram 65.8% Easy
410. Split Array Largest Sum 57.0% Hard
843. Guess the Word 38.3% Hard
1825. Finding MK Average 37.7% Hard
2981. Find Longest Special Substring That Occurs Thrice I 62.3% Med.
959. Regions Cut By Slashes 77.8% Med.
994. Rotting Oranges 55.5% Med.
23. Merge k Sorted Lists 55.1% Hard
"50. Pow(x, n) 36.1% Med."
69. Sqrt(x) 39.7% Easy
238. Product of Array Except Self 67.1% Med.
560. Subarray Sum Equals K 44.5% Med.
2877. Create a DataFrame from List 81.4% Easy
6. Zigzag Conversion 50.1% Med.
10. Regular Expression Matching 28.7% Hard
48. Rotate Image 76.6% Med.
51. N-Queens 70.9% Hard
73. Set Matrix Zeroes 58.3% Med.
141. Linked List Cycle 51.6% Easy
424. Longest Repeating Character Replacement 55.9% Med.
2337. Move Pieces to Obtain a String 57.1% Med.
34. Find First and Last Position of Element in Sorted Array 45.7% Med.
45. Jump Game II 40.9% Med.
67. Add Binary 54.8% Easy
75. Sort Colors 65.8% Med.
124. Binary Tree Maximum Path Sum 40.7% Hard
189. Rotate Array 42.1% Med.
215. Kth Largest Element in an Array 67.4% Med.
347. Top K Frequent Elements 63.8% Med.
354. Russian Doll Envelopes 37.1% Hard
595. Big Countries 68.2% Easy
852. Peak Index in a Mountain Array 68.0% Med.
1071. Greatest Common Divisor of Strings 52.3% Easy
1381. Design a Stack With Increment Operation 80.5% Med.
19. Remove Nth Node From End of List 47.5% Med.
46. Permutations 79.8% Med.
152. Maximum Product Subarray 34.3% Med.
567. Permutation in String 46.6% Med.
584. Find Customer Referee 71.3% Easy
875. Koko Eating Bananas 48.7% Med.
1207. Unique Number of Occurrences 77.8% Easy
33. Search in Rotated Sorted Array 42.0% Med.
37. Sudoku Solver 63.5% Hard
41. First Missing Positive 40.3% Hard
66. Plus One 46.7% Easy
198. House Robber 51.8% Med.
231. Power of Two 48.1% Easy
273. Integer to English Words 34.2% Hard
283. Move Zeroes 62.4% Easy
380. Insert Delete GetRandom O(1) 54.8% Med.
739. Daily Temperatures 66.7% Med.
2458. Height of Binary Tree After Subtree Removal Queries 55.0% Hard
2955. Number of Same-End Substrings 61.7% Med.
3026. Maximum Good Subarray Sum 19.7% Med.
3318. Find X-Sum of All K-Long Subarrays I 63.7% Easy
3351. Sum of Good Subsequences 29.4% Hard
18. 4Sum 37.2% Med.
39. Combination Sum 73.4% Med.
57. Insert Interval 42.6% Med.
85. Maximal Rectangle 52.4% Hard
122. Best Time to Buy and Sell Stock II 68.3% Med.
125. Valid Palindrome 49.5% Easy
151. Reverse Words in a String 48.5% Med.
205. Isomorphic Strings 46.1% Easy
224. Basic Calculator 44.4% Hard
228. Summary Ranges 52.2% Easy
239. Sliding Window Maximum 47.1% Hard
349. Intersection of Two Arrays 75.7% Easy
389. Find the Difference 59.5% Easy
417. Pacific Atlantic Water Flow 56.5% Med.
540. Single Element in a Sorted Array 59.2% Med.
715. Range Module 44.0% Hard
704. Binary Search 58.8% Easy
962. Maximum Width Ramp 55.5% Med.
1110. Delete Nodes And Return Forest 72.5% Med.
2779. Maximum Beauty of an Array After Applying Operation 58.2% Med.
2812. Find the Safest Path in a Grid 48.6% Med.
3349. Adjacent Increasing Subarrays Detection I 39.7% Easy
3346. Maximum Frequency of an Element After Performing Operations I 19.9% Med.
3347. Maximum Frequency of an Element After Performing Operations II 38.7% Hard
25. Reverse Nodes in k-Group 61.3% Hard
62. Unique Paths 65.2% Med.
134. Gas Station 45.8% Med.
139. Word Break 47.6% Med.
226. Invert Binary Tree 78.3% Easy
234. Palindrome Linked List 54.7% Easy
236. Lowest Common Ancestor of a Binary Tree 64.9% Med.
876. Middle of the Linked List 79.8% Easy
1331. Rank Transform of an Array 70.5% Easy
1492. The kth Factor of n 68.8% Med.
2620. Counter 81.8% Easy
2762. Continuous Subarrays 58.9% Med.
3020. Find the Maximum Number of Elements in Subset 26.2% Med.
3350. Adjacent Increasing Subarrays Detection II 40.9% Med.
3362. Zero Array Transformation III 23.6% Med.
16. 3Sum Closest 46.4% Med.
202. Happy Number 57.2% Easy
204. Count Primes 34.2% Med.
221. Maximal Square 47.9% Med.
249. Group Shifted Strings 66.6% Med.
278. First Bad Version 45.3% Easy
322. Coin Change 45.4% Med.
416. Partition Equal Subset Sum 47.0% Med.
493. Reverse Pairs 31.5% Hard
494. Target Sum 50.0% Med.
539. Minimum Time Difference 62.2% Med.
670. Maximum Swap 51.6% Med.
767. Reorganize String 55.5% Med.
796. Rotate String 63.3% Easy
818. Race Car 43.9% Hard
862. Shortest Subarray with Sum at Least K 32.1% Hard
528. Random Pick with Weight 47.8% Med.
1014. Best Sightseeing Pair 62.5% Med.
1431. Kids With the Greatest Number of Candies 87.9% Easy
1838. Frequency of the Most Frequent Element 44.0% Med.
3054. Binary Tree Nodes 80.0% Med.
2985. Calculate Compressed Mean 88.1% Easy
2987. Find Expensive Cities 79.9% Easy
2989. Class Performance 89.9% Med.
2990. Loan Types 63.4% Easy
2991. Top Three Wineries 56.1% Hard
3008. Find Beautiful Indices in the Given Array II 25.4% Hard
3028. Ant on the Boundary 74.6% Easy
3024. Type of Triangle 38.3% Easy
3287. Find the Maximum Sequence Value of Array 17.2% Hard
72. Edit Distance 57.8% Med.
94. Binary Tree Inorder Traversal 77.6% Easy
101. Symmetric Tree 58.2% Easy
114. Flatten Binary Tree to Linked List 67.2% Med.
127. Word Ladder 41.2% Hard
130. Surrounded Regions 41.5% Med.
155. Min Stack 55.5% Med.
214. Shortest Palindrome 40.0% Hard
268. Missing Number 68.8% Easy
346. Moving Average from Data Stream 79.3% Easy
383. Ransom Note 63.4% Easy
485. Max Consecutive Ones 61.2% Easy
496. Next Greater Element I 73.6% Easy
543. Diameter of Binary Tree 62.2% Easy
632. Smallest Range Covering Elements from K Lists 69.8% Hard
643. Maximum Average Subarray I 44.3% Easy
721. Accounts Merge 58.5% Med.
975. Odd Even Jump 40.4% Hard
1004. Max Consecutive Ones III 64.8% Med.
1011. Capacity To Ship Packages Within D Days 70.9% Med.
1143. Longest Common Subsequence 57.9% Med.
1346. Check If N and Its Double Exist 40.9% Easy
1480. Running Sum of 1d Array 86.9% Easy
1937. Maximum Number of Points with Cost 42.8% Med.
2018. Check if Word Can Be Placed In Crossword 49.8% Med.
2402. Meeting Rooms III 44.1% Hard
44. Wildcard Matching 29.0% Hard
61. Rotate List 39.1% Med.
64. Minimum Path Sum 65.5% Med.
76. Minimum Window Substring 44.2% Hard
150. Evaluate Reverse Polish Notation 53.5% Med.
167. Two Sum II - Input Array Is Sorted 62.5% Med.
217. Contains Duplicate 62.5% Easy
230. Kth Smallest Element in a BST 74.3% Med.
282. Expression Add Operators 40.7% Hard
351. Android Unlock Patterns 53.1% Med.
392. Is Subsequence 48.1% Easy
402. Remove K Digits 34.2% Med.
432. All O`one Data Structure 45.0% Hard
443. String Compression 56.7% Med.
542. 01 Matrix 50.1% Med.
547. Number of Provinces 67.6% Med.
652. Find Duplicate Subtrees 59.8% Med.
689. Maximum Sum of 3 Non-Overlapping Subarrays 59.3% Hard
695. Max Area of Island 72.7% Med.
867. Transpose Matrix 73.1% Easy
1249. Minimum Remove to Make Valid Parentheses 69.9% Med.
1509. Minimum Difference Between Largest and Smallest Value in Three Moves 59.2% Med.
1661. Average Time of Process per Machine 68.8% Easy
1752. Check if Array Is Sorted and Rotated 52.0% Easy
2054. Two Best Non-Overlapping Events 61.4% Med.
2534. Time Taken to Cross the Door 49.2% Hard
8. String to Integer (atoi) 18.4% Med.
12. Integer to Roman 67.2% Med.
24. Swap Nodes in Pairs 66.0% Med.
32. Longest Valid Parentheses 35.3% Hard
40. Combination Sum II 56.9% Med.
58. Length of Last Word 54.7% Easy
74. Search a 2D Matrix 51.5% Med.
79. Word Search 44.2% Med.
80. Remove Duplicates from Sorted Array II 61.3% Med.
91. Decode Ways 35.8% Med.
98. Validate Binary Search Tree 33.7% Med.
100. Same Tree 64.0% Easy
102. Binary Tree Level Order Traversal 69.3% Med.
110. Balanced Binary Tree 54.1% Easy
138. Copy List with Random Pointer 58.7% Med.
160. Intersection of Two Linked Lists 59.7% Easy
209. Minimum Size Subarray Sum 48.4% Med.
219. Contains Duplicate II 47.4% Easy
225. Implement Stack using Queues 66.0% Easy
240. Search a 2D Matrix II 54.0% Med.
261. Graph Valid Tree 48.8% Med.
312. Burst Balloons 60.3% Hard
371. Sum of Two Integers 52.9% Med.
382. Linked List Random Node 63.6% Med.
386. Lexicographical Numbers 72.8% Med.
387. First Unique Character in a String 62.9% Easy
388. Longest Absolute File Path 48.0% Med.
460. LFU Cache 45.4% Hard
525. Contiguous Array 48.9% Med.
570. Managers with at Least 5 Direct Reports 49.4% Med.
658. Find K Closest Elements 48.1% Med.
735. Asteroid Collision 44.9% Med.
769. Max Chunks To Make Sorted 63.8% Med.
703. Kth Largest Element in a Stream 59.5% Easy
777. Swap Adjacent in LR String 37.3% Med.
833. Find And Replace in String 51.7% Med.
885. Spiral Matrix III 84.6% Med.
509. Fibonacci Number 72.2% Easy
973. K Closest Points to Origin 67.3% Med.
987. Vertical Order Traversal of a Binary Tree 49.7% Hard
1105. Filling Bookcase Shelves 68.8% Med.
1146. Snapshot Array 36.8% Med.
1218. Longest Arithmetic Subsequence of Given Difference 54.5% Med.
1233. Remove Sub-Folders from the Filesystem 75.6% Med.
1277. Count Square Submatrices with All Ones 78.4% Med.
1497. Check If Array Pairs Are Divisible by k 46.2% Med.
1539. Kth Missing Positive Number 61.4% Easy
1639. Number of Ways to Form a Target String Given a Dictionary 57.6% Hard
1760. Minimum Limit of Balls in a Bag 68.0% Med.
1834. Single-Threaded CPU 46.0% Med.
1942. The Number of the Smallest Unoccupied Chair 60.8% Med.
1963. Minimum Number of Swaps to Make the String Balanced 78.0% Med.
2025. Maximum Number of Ways to Partition an Array 34.6% Hard
2115. Find All Possible Recipes from Given Supplies 50.5% Med.
3110. Score of a String 92.4% Easy
3163. String Compression III 68.1% Med.
29. Divide Two Integers 18.0% Med.
63. Unique Paths II 42.5% Med.
68. Text Justification 46.2% Hard
83. Remove Duplicates from Sorted List 54.0% Easy
92. Reverse Linked List II 48.8% Med.
131. Palindrome Partitioning 70.9% Med.
135. Candy 44.1% Hard
163. Missing Ranges 34.7% Easy
175. Combine Two Tables 77.2% Easy
208. Implement Trie (Prefix Tree) 67.0% Med.
210. Course Schedule II 52.1% Med.
213. House Robber II 42.9% Med.
229. Majority Element II 53.2% Med.
258. Add Digits 67.4% Easy
269. Alien Dictionary 36.3% Hard
271. Encode and Decode Strings 48.4% Med.
274. H-Index 39.7% Med.
314. Binary Tree Vertical Order Traversal 56.1% Med.
315. Count of Smaller Numbers After Self 42.7% Hard
318. Maximum Product of Word Lengths 60.3% Med.
321. Create Maximum Number 31.3% Hard
326. Power of Three 47.4% Easy
328. Odd Even Linked List 61.7% Med.
332. Reconstruct Itinerary 43.4% Hard
334. Increasing Triplet Subsequence 39.3% Med.
337. House Robber III 54.6% Med.
345. Reverse Vowels of a String 55.9% Easy
362. Design Hit Counter 68.9% Med.
366. Find Leaves of Binary Tree 80.9% Med.
377. Combination Sum IV 54.4% Med.
409. Longest Palindrome 55.4% Easy
412. Fizz Buzz 73.5% Easy
415. Add Strings 51.6% Easy
451. Sort Characters By Frequency 73.4% Med.
459. Repeated Substring Pattern 46.4% Easy
486. Predict the Winner 55.5% Med.
503. Next Greater Element II 65.2% Med.
506. Relative Ranks 72.6% Easy
518. Coin Change II 63.7% Med.
523. Continuous Subarray Sum 30.6% Med.
621. Task Scheduler 60.7% Med.
681. Next Closest Time 46.8% Med.
746. Min Cost Climbing Stairs 66.6% Easy
771. Jewels and Stones 89.0% Easy
641. Design Circular Deque 64.6% Med.
844. Backspace String Compare 49.3% Easy
863. All Nodes Distance K in Binary Tree 65.5% Med.
904. Fruit Into Baskets 45.3% Med.
912. Sort an Array 57.3% Med.
921. Minimum Add to Make Parentheses Valid 74.7% Med.
1007. Minimum Domino Rotations For Equal Row 52.3% Med.
1148. Article Views I 76.9% Easy
1405. Longest Happy String 65.5% Med.
1293. Shortest Path in a Grid with Obstacles Elimination 45.4% Hard
1310. XOR Queries of a Subarray 78.6% Med.
1438. Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit 56.6% Med.
1631. Path With Minimum Effort 60.7% Med.
1653. Minimum Deletions to Make String Balanced 65.7% Med.
1658. Minimum Operations to Reduce X to Zero 39.9% Med.
1672. Richest Customer Wealth 88.4% Easy
1851. Minimum Interval to Include Each Query 51.2% Hard
2013. Detect Squares 51.6% Med.
2035. Partition Array Into Two Arrays to Minimize Sum Difference 21.0% Hard
2182. Construct String With Repeat Limit 71.0% Med.
2284. Sender With Largest Word Count 57.7% Med.
2558. Take Gifts From the Richest Pile 75.8% Easy
2577. Minimum Time to Visit a Cell In a Grid 57.5% Hard
2703. Return Length of Arguments Passed 94.4% Easy
43. Multiply Strings 41.5% Med.
86. Partition List 57.8% Med.
133. Clone Graph 60.3% Med.
166. Fraction to Recurring Decimal 25.7% Med.
168. Excel Sheet Column Title 42.4% Easy
180. Consecutive Numbers 44.8% Med.
191. Number of 1 Bits 73.2% Easy
199. Binary Tree Right Side View 64.6% Med.
212. Word Search II 36.8% Hard
237. Delete Node in a Linked List 81.3% Med.
263. Ugly Number 42.2% Easy
280. Wiggle Sort 68.0% Med.
297. Serialize and Deserialize Binary Tree 58.0% Hard
323. Number of Connected Components in an Undirected Graph 63.5% Med.
341. Flatten Nested List Iterator 65.0% Med.
360. Sort Transformed Array 56.5% Med.
373. Find K Pairs with Smallest Sums 40.3% Med.
399. Evaluate Division 62.5% Med.
421. Maximum XOR of Two Numbers in an Array 53.3% Med.
438. Find All Anagrams in a String 51.6% Med.
552. Student Attendance Record II 55.5% Hard
577. Employee Bonus 76.8% Easy
679. 24 Game 49.7% Hard
680. Valid Palindrome II 42.0% Easy
684. Redundant Connection 63.8% Med.
686. Repeated String Match 36.0% Med.
724. Find Pivot Index 59.4% Easy
779. K-th Symbol in Grammar 47.0% Med.
832. Flipping an Image 82.6% Easy
489. Robot Room Cleaner 77.0% Hard
900. RLE Iterator 59.7% Med.
901. Online Stock Span 66.9% Med.
905. Sort Array By Parity 76.3% Easy
930. Binary Subarrays With Sum 64.6% Med.
931. Minimum Falling Path Sum 62.3% Med.
938. Range Sum of BST 87.2% Easy
963. Minimum Area Rectangle II 55.3% Med.
977. Squares of a Sorted Array 73.0% Easy
1057. Campus Bikes 58.8% Med.
1046. Last Stone Weight 65.7% Easy
1089. Duplicate Zeros 52.4% Easy
1106. Parsing A Boolean Expression 70.5% Hard
1192. Critical Connections in a Network 57.0% Hard
1514. Path with Maximum Probability 65.4% Med.
1251. Average Selling Price 37.1% Easy
2215. Find the Difference of Two Arrays 80.0% Easy
1508. Range Sum of Sorted Subarray Sums 63.2% Med.
1525. Number of Good Ways to Split a String 68.3% Med.
1512. Number of Good Pairs 89.4% Easy
1593. Split a String Into the Max Number of Unique Substrings 68.3% Med.
1652. Defuse the Bomb 79.2% Easy
1642. Furthest Building You Can Reach 50.0% Med.
1792. Maximum Average Pass Ratio 71.7% Med.
1987. Number of Unique Good Subsequences 52.0% Hard
1978. Employees Whose Manager Left the Company 48.9% Easy
2022. Convert 1D Array Into 2D Array 71.7% Easy
2101. Detonate the Maximum Bombs 48.9% Med.
2109. Adding Spaces to a String 71.8% Med.
2290. Minimum Obstacle Removal to Reach Corner 70.0% Hard
2296. Design a Text Editor 46.6% Hard
2516. Take K of Each Character From Left and Right 51.9% Med.
2601. Prime Subtraction Operation 55.9% Med.
2635. Apply Transform Over Each Element in Array 85.9% Easy
2914. Minimum Number of Changes to Make Binary String Beautiful 77.0% Med.
3217. Delete Nodes From Linked List Present in Array 68.7% Med.
3380. Maximum Area Rectangle With Point Constraints I 49.8% Med.
36. Valid Sudoku 61.2% Med.
60. Permutation Sequence 48.7% Hard
71. Simplify Path 45.6% Med.
77. Combinations 71.9% Med.
78. Subsets 79.8% Med.
81. Search in Rotated Sorted Array II 38.4% Med.
82. Remove Duplicates from Sorted List II 48.8% Med.
93. Restore IP Addresses 51.8% Med.
103. Binary Tree Zigzag Level Order Traversal 60.6% Med.
104. Maximum Depth of Binary Tree 76.5% Easy
105. Construct Binary Tree from Preorder and Inorder Traversal 65.6% Med.
140. Word Break II 52.5% Hard
143. Reorder List 61.0% Med.
148. Sort List 60.3% Med.
153. Find Minimum in Rotated Sorted Array 51.8% Med.
173. Binary Search Tree Iterator 73.8% Med.
218. The Skyline Problem 43.4% Hard
227. Basic Calculator II 44.8% Med.
233. Number of Digit One 35.3% Hard
241. Different Ways to Add Parentheses 71.9% Med.
257. Binary Tree Paths 65.4% Easy
279. Perfect Squares 55.3% Med.
287. Find the Duplicate Number 62.0% Med.
289. Game of Life 70.5% Med.
299. Bulls and Cows 50.9% Med.
308. Range Sum Query 2D - Mutable 44.5% Med.
309. Best Time to Buy and Sell Stock with Cooldown 59.5% Med.
310. Minimum Height Trees 41.9% Med.
317. Shortest Distance from All Buildings 43.7% Hard
324. Wiggle Sort II 35.0% Med.
329. Longest Increasing Path in a Matrix 54.6% Hard
336. Palindrome Pairs 35.8% Hard
338. Counting Bits 79.1% Easy
357. Count Numbers with Unique Digits 53.6% Med.
368. Largest Divisible Subset 45.8% Med.
393. UTF-8 Validation 45.3% Med.
401. Binary Watch 55.6% Easy
406. Queue Reconstruction by Height 73.9% Med.
407. Trapping Rain Water II 48.6% Hard
408. Valid Word Abbreviation 36.4% Easy
418. Sentence Screen Fitting 36.3% Med.
440. K-th Smallest in Lexicographical Order 41.9% Hard
442. Find All Duplicates in an Array 76.1% Med.
448. Find All Numbers Disappeared in an Array 61.7% Easy
453. Minimum Moves to Equal Array Elements 57.4% Med.
475. Heaters 39.0% Med.
482. License Key Formatting 44.3% Easy
515. Find Largest Value in Each Tree Row 66.4% Med.
541. Reverse String II 51.5% Easy
572. Subtree of Another Tree 49.1% Easy
581. Shortest Unsorted Continuous Subarray 37.2% Med.
592. Fraction Addition and Subtraction 66.1% Med.
605. Can Place Flowers 28.8% Easy
620. Not Boring Movies 74.6% Easy
642. Design Search Autocomplete System 49.2% Hard
678. Valid Parenthesis String 38.4% Med.
682. Baseball Game 77.8% Easy
719. Find K-th Smallest Pair Distance 45.5% Hard
725. Split Linked List in Parts 70.0% Med.
726. Number of Atoms 65.0% Hard
727. Minimum Window Subsequence 43.5% Hard
729. My Calendar I 58.4% Med.
731. My Calendar II 62.7% Med.
743. Network Delay Time 55.9% Med.
759. Employee Free Time 72.4% Hard
802. Find Eventual Safe States 64.8% Med.
815. Bus Routes 47.2% Hard
841. Keys and Rooms 73.9% Med.
847. Shortest Path Visiting All Nodes 65.4% Hard
853. Car Fleet 52.5% Med.
877. Stone Game 71.3% Med.
907. Sum of Subarray Minimums 37.3% Med.
929. Unique Email Addresses 67.4% Easy
932. Beautiful Array 66.3% Med.
947. Most Stones Removed with Same Row or Column 62.1% Med.
981. Time Based Key-Value Store 49.3% Med.
983. Minimum Cost For Tickets 65.3% Med.
986. Interval List Intersections 72.2% Med.
988. Smallest String Starting From Leaf 60.6% Med.
992. Subarrays with K Different Integers 64.7% Hard
1027. Longest Arithmetic Subsequence 49.3% Med.
1136. Parallel Courses 61.6% Med.
1047. Remove All Adjacent Duplicates In String 70.6% Easy
1072. Flip Columns For Maximum Number of Equal Rows 78.6% Med.
1068. Product Sales Analysis I 85.1% Easy
1091. Shortest Path in Binary Matrix 48.7% Med.
1302. Deepest Leaves Sum 86.4% Med.
1164. Product Price at a Given Date 57.0% Med.
1193. Monthly Transactions I 58.3% Med.
1268. Search Suggestions System 65.1% Med.
1365. How Many Numbers Are Smaller Than the Current Number 87.0% Easy
1368. Minimum Cost to Make at Least One Valid Path in a Grid 62.6% Hard
1395. Count Number of Teams 70.1% Med.
1406. Stone Game III 63.4% Hard
1423. Maximum Points You Can Obtain from Cards 54.5% Med.
1475. Final Prices With a Special Discount in a Shop 83.1% Easy
1493. Longest Subarray of 1's After Deleting One Element 68.4% Med.
1494. Parallel Courses II 29.4% Hard
1482. Minimum Number of Days to Make m Bouquets 55.4% Med.
1498. Number of Subsequences That Satisfy the Given Sum Condition 43.8% Med.
1553. Minimum Number of Days to Eat N Oranges 35.5% Hard
1581. Customer Who Visited but Did Not Make Any Transactions 67.7% Easy
1630. Arithmetic Subarrays 83.7% Med.
1671. Minimum Number of Removals to Make Mountain Array 55.0% Hard
1684. Count the Number of Consistent Strings 88.1% Easy
1673. Find the Most Competitive Subsequence 51.2% Med.
1667. Fix Names in a Table 61.2% Easy
1813. Sentence Similarity III 48.8% Med.
1807. Evaluate the Bracket Pairs of a String 67.4% Med.
1903. Largest Odd Number in String 64.1% Easy
1920. Build Array from Permutation 90.1% Easy
1943. Describe the Painting 50.7% Med.
1929. Concatenation of Array 90.2% Easy
2007. Find Original Array From Doubled Array 40.5% Med.
2034. Stock Price Fluctuation 48.6% Med.
2050. Parallel Courses III 67.0% Hard
2070. Most Beautiful Item for Each Query 62.2% Med.
2064. Minimized Maximum of Products Distributed to Any Store 62.6% Med.
2149. Rearrange Array Elements by Sign 84.1% Med.
2239. Find Closest Number to Zero 46.6% Easy
2332. The Latest Time to Catch a Bus 27.9% Med.
2392. Build a Matrix With Conditions 79.5% Hard
2406. Divide Intervals Into Minimum Number of Groups 63.7% Med.
2407. Longest Increasing Subsequence II 24.6% Hard
2461. Maximum Sum of Distinct Subarrays With Length K 42.8% Med.
2641. Cousins in Binary Tree II 75.3% Med.
2563. Count the Number of Fair Pairs 48.9% Med.
2678. Number of Senior Citizens 81.5% Easy
2633. Convert Object to JSON String 77.5% Med.
2704. To Be Or Not To Be 62.6% Easy
2938. Separate Black and White Balls 64.8% Med.
2966. Divide Array Into Arrays With Max Difference 71.8% Med.
3043. Find the Length of the Longest Common Prefix 56.2% Med.
3254. Find the Power of K-Size Subarrays I 63.1% Med.
3371. Identify the Largest Outlier in an Array 28.7% Med.
30. Substring with Concatenation of All Words 32.6% Hard
90. Subsets II 58.5% Med.
95. Unique Binary Search Trees II 59.3% Med.
96. Unique Binary Search Trees 61.9% Med.
108. Convert Sorted Array to Binary Search Tree 73.2% Easy
116. Populating Next Right Pointers in Each Node 64.4% Med.
117. Populating Next Right Pointers in Each Node II 54.3% Med.
119. Pascal's Triangle II 65.2% Easy
120. Triangle 58.2% Med.
123. Best Time to Buy and Sell Stock III 49.8% Hard
137. Single Number II 64.3% Med.
145. Binary Tree Postorder Traversal 74.3% Easy
149. Max Points on a Line 28.0% Hard
176. Second Highest Salary 42.4% Med.
181. Employees Earning More Than Their Managers 70.7% Easy
197. Rising Temperature 49.5% Easy
203. Remove Linked List Elements 50.6% Easy
211. Design Add and Search Words Data Structure 46.4% Med.
222. Count Complete Tree Nodes 68.3% Easy
232. Implement Queue using Stacks 67.4% Easy
235. Lowest Common Ancestor of a Binary Search Tree 66.8% Med.
251. Flatten 2D Vector 49.8% Med.
259. 3Sum Smaller 50.9% Med.
264. Ugly Number II 49.1% Med.
270. Closest Binary Search Tree Value 50.5% Easy
276. Paint Fence 47.3% Med.
286. Walls and Gates 62.2% Med.
292. Nim Game 57.6% Easy
298. Binary Tree Longest Consecutive Sequence 53.9% Med.
301. Remove Invalid Parentheses 48.8% Hard
303. Range Sum Query - Immutable 66.3% Easy
305. Number of Islands II 39.9% Hard
316. Remove Duplicate Letters 50.5% Med.
330. Patching Array 53.3% Hard
342. Power of Four 48.8% Easy
344. Reverse String 79.3% Easy
350. Intersection of Two Arrays II 58.8% Easy
353. Design Snake Game 39.0% Med.
356. Line Reflection 35.8% Med.
358. Rearrange String k Distance Apart 39.2% Hard
363. Max Sum of Rectangle No Larger Than K 44.4% Hard
367. Valid Perfect Square 44.0% Easy
369. Plus One Linked List 61.1% Med.
370. Range Addition 72.0% Med.
374. Guess Number Higher or Lower 54.8% Easy
378. Kth Smallest Element in a Sorted Matrix 63.0% Med.
379. Design Phone Directory 52.1% Med.
390. Elimination Game 45.4% Med.
395. Longest Substring with At Least K Repeating Characters 45.3% Med.
400. Nth Digit 35.3% Med.
405. Convert a Number to Hexadecimal 49.9% Easy
419. Battleships in a Board 76.0% Med.
444. Sequence Reconstruction 28.9% Med.
450. Delete Node in a BST 52.3% Med.
455. Assign Cookies 53.3% Easy
465. Optimal Account Balancing 49.7% Hard
490. The Maze 58.9% Med.
498. Diagonal Traverse 61.9% Med.
501. Find Mode in Binary Search Tree 57.0% Easy
1059. All Paths from Source Lead to Destination 37.2% Med.
520. Detect Capital 56.2% Easy
530. Minimum Absolute Difference in BST 58.6% Easy
546. Remove Boxes 48.1% Hard
551. Student Attendance Record I 49.4% Easy
554. Brick Wall 55.7% Med.
564. Find the Closest Palindrome 31.6% Hard
583. Delete Operation for Two Strings 63.0% Med.
586. Customer Placing the Largest Number of Orders 64.5% Easy
587. Erect the Fence 52.0% Hard
604. Design Compressed String Iterator 40.0% Easy
610. Triangle Judgement 73.0% Easy
616. Add Bold Tag in String 50.5% Med.
624. Maximum Distance in Arrays 45.7% Med.
626. Exchange Seats 71.7% Med.
647. Palindromic Substrings 71.0% Med.
665. Non-decreasing Array 24.9% Med.
713. Subarray Product Less Than K 52.1% Med.
732. My Calendar III 71.9% Hard
733. Flood Fill 65.4% Easy
737. Sentence Similarity II 50.4% Med.
740. Delete and Earn 56.6% Med.
741. Cherry Pickup 37.4% Hard
709. To Lower Case 83.8% Easy
747. Largest Number At Least Twice of Others 50.1% Easy
